title,year,clean_title,appearance_count,tmdb_id,tmdb_title,release_date,directors,cast,genres,original_language,overview,vote_average,vote_count,popularity,directors_main,directors_other,cast_main,cast_other
Closed Circuit,,closed circuit,6,146223.0,Closed Circuit,2013-08-28,['John Crowley'],"['Eric Bana', 'Rebecca Hall', 'Ciarán Hinds', 'Jim Broadbent', 'Kenneth Cranham', 'Isaac Hempstead Wright', 'Julia Stiles', 'Anne-Marie Duff', 'Riz Ahmed', 'Denis Moschitto']","['Mystery', 'Drama', 'Crime', 'Thriller']",en,A high-profile terrorism case unexpectedly binds together two ex-lovers on the defense team - testing the limits of their loyalties and placing their lives in jeopardy.,5.923,470,2.1223,['John Crowley'],[],"['Eric Bana', 'Rebecca Hall', 'Ciarán Hinds', 'Jim Broadbent', 'Kenneth Cranham', 'Isaac Hempstead Wright', 'Julia Stiles', 'Anne-Marie Duff', 'Riz Ahmed']",['Denis Moschitto']
Cocoon,2020.0,cocoon,6,784303.0,Cocoon,2020-04-01,['Andrew Hinton'],"['André Middleton', 'Pearson Kunz', 'Beth Haworth-Kaufka', 'Dan Sadowky', 'Julia Perry', 'Jennifer Connor']",[],en,"The film Cocoon documents the early months of the pandemic told through the perspective of students, ages 4 to 17, living in their homes in Portland, Oregon. The film explores students' varying points of view about the pandemic on issues including job loss, health concerns, and school changes. As students express their fears and insecurities, they also share what they have come to appreciate and what they miss the most—their friends and human connection.",0.0,0,0.0193,[],['Andrew Hinton'],[],"['André Middleton', 'Pearson Kunz', 'Beth Haworth-Kaufka', 'Dan Sadowky', 'Julia Perry', 'Jennifer Connor']"
College,2008.0,college,6,13991.0,College,2008-08-28,['Deb Hagan'],"['Drake Bell', 'Kevin Covais', 'Andrew Lewis Caldwell', 'Haley Bennett', 'Nick Zano', 'Gary Owen', 'Zach Cregger', 'Camille Mana', 'Nathalie Walker', 'Alona Tal']",['Comedy'],en,A wild weekend is in store for three high school seniors who visit a local college campus as prospective freshmen.,4.6,155,0.6869,[],['Deb Hagan'],"['Drake Bell', 'Haley Bennett', 'Zach Cregger', 'Alona Tal']","['Kevin Covais', 'Andrew Lewis Caldwell', 'Nick Zano', 'Gary Owen', 'Camille Mana', 'Nathalie Walker']"
Come Undone,2000.0,come undone,6,27099.0,Come Undone,2000-06-07,['Sébastien Lifshitz'],"['Jérémie Elkaïm', 'Stéphane Rideau', 'Dominique Reymond', 'Marie Matheron', 'Laetitia Legrix', 'Nils Ohlund', 'Réjane Kerdaffrec', 'Guy Houssier', 'Violeta Ferrer', 'Robert Darmel']","['Romance', 'Drama']",fr,"Story of two gorgeous, young French boys who begin a passionate relationship that boils over and threatens to destroy both their lives. Shy 18-year-old Mathieu is on summer vacation in the south of France. He spends his days lazily sunning himself at the beach, until he spies the handsome Cédric and falls in love.",6.5,74,0.8776,[],['Sébastien Lifshitz'],['Dominique Reymond'],"['Jérémie Elkaïm', 'Stéphane Rideau', 'Marie Matheron', 'Laetitia Legrix', 'Nils Ohlund', 'Réjane Kerdaffrec', 'Guy Houssier', 'Violeta Ferrer', 'Robert Darmel']"
Command Performance,2009.0,command performance,6,23404.0,Command Performance,2009-07-18,['Dolph Lundgren'],"['Dolph Lundgren', 'Melissa Molinaro', 'Hristo Shopov', 'Dave Legeno', 'Zahari Baharov', 'Clement von Franckenstein', 'Ivaylo Geraskov', 'Shelly Varod', 'Katarzyna Wolejnio', 'Ida Lundgren']","['Action', 'Thriller']",en,"When the Russian Premier is taken hostage at a rock concert in Moscow, it's up to a drummer, an ex-biker, to save him.",5.2,95,0.704,['Dolph Lundgren'],[],"['Dolph Lundgren', 'Hristo Shopov']","['Melissa Molinaro', 'Dave Legeno', 'Zahari Baharov', 'Clement von Franckenstein', 'Ivaylo Geraskov', 'Shelly Varod', 'Katarzyna Wolejnio', 'Ida Lundgren']"
Compulsion,2016.0,compulsion,6,368182.0,Compulsion,2016-11-19,['Craig Goodwill'],"['Lio Tipton', 'Marta Gastini', 'Jakob Cedergren', 'Valentin Merlet', 'Jan Bijvoet', 'Magdalena Grochowska', 'Anita Kravos', 'Nina Seničar', 'Leonardo Messerklinger', 'Franco Barbero']","['Thriller', 'Horror', 'Fantasy']",en,"Sadie—a young female novelist—and an enigmatic woman named Francesca, are enticed by an ex-lover to join him at his Italian villa for a weekend celebration being held to honor the release of Sadie's latest book. Once there, Sadie begins to fear his true intentions as she and Francesca become embroiled in a dangerous game of moral and sexual discovery.",4.8,61,1.433,[],['Craig Goodwill'],"['Lio Tipton', 'Marta Gastini', 'Jakob Cedergren', 'Jan Bijvoet']","['Valentin Merlet', 'Magdalena Grochowska', 'Anita Kravos', 'Nina Seničar', 'Leonardo Messerklinger', 'Franco Barbero']"
Cops and Robbers,1973.0,cops and robbers,6,88359.0,Cops and Robbers,1973-08-15,['Aram Avakian'],"['Cliff Gorman', 'Joseph Bologna', 'Charlene Dallas', 'Walt Gorney', 'Randy Jurgensen', 'Martin Kove', 'John P. Ryan', 'Joe Spinell', 'Dolph Sweet', 'Richard Ward']","['Action', 'Comedy', 'Crime']",en,"Two disillusioned New York policemen plan a $10 million robbery to fuel their low pensions, only to run into one debacle after another in the process.",6.1,17,0.2382,[],['Aram Avakian'],"['Cliff Gorman', 'Joseph Bologna', 'Martin Kove', 'John P. Ryan', 'Joe Spinell', 'Dolph Sweet', 'Richard Ward']","['Charlene Dallas', 'Walt Gorney', 'Randy Jurgensen']"
Country Gold,2022.0,country gold,6,952504.0,Country Gold,2022-07-21,['Mickey Reece'],"['Lisandro Boccacci', 'Mickey Reece', 'Ginger Gilmartin', 'Ben Hall', 'Colleen Elizabeth Miller', 'Cate Jones', 'Peter Anthony Seay', 'Laurie Cummings', 'Leah N.H. Philpott', 'Connie Franklin']","['Comedy', 'Fantasy']",en,"It’s 1994 and two country-music legends meet in Nashville. Troyal, an up-and-comer from Oklahoma who likes his steaks well done, and the washed-up, viper-tongued George Jones, who has decided that he wants to have himself cryogenically frozen.",5.0,4,0.1219,['Mickey Reece'],[],['Ben Hall'],"['Lisandro Boccacci', 'Mickey Reece', 'Ginger Gilmartin', 'Colleen Elizabeth Miller', 'Cate Jones', 'Peter Anthony Seay', 'Laurie Cummings', 'Leah N.H. Philpott', 'Connie Franklin']"
Cream,2016.0,cream,6,459802.0,Cream,2016-11-16,['David Firth'],"['David Firth', 'Carla Simpson', 'Christian Webb', 'Flying Lotus']","['Animation', 'Comedy', 'Science Fiction', 'Drama']",en,"The time has come for CREAM - the latest product that will fix your life. This is the story of Dr. Bellifer, a scientific genius, who after years of smashing particles together, reveals his revolutionary new product: a cream with the power to fix all of the world’s problems.",7.3,31,0.2978,[],['David Firth'],['Flying Lotus'],"['David Firth', 'Carla Simpson', 'Christian Webb']"
Crisis,1950.0,crisis,6,52364.0,Crisis,1950-07-07,['Richard Brooks'],"['Cary Grant', 'José Ferrer', 'Paula Raymond', 'Signe Hasso', 'Ramon Novarro', 'Gilbert Roland', 'Leon Ames', 'John George']","['Crime', 'Drama', 'Thriller']",en,An American doctor gets caught in the middle of a revolution when he's forced to operate on a South American dictator.,6.6,25,0.2096,['Richard Brooks'],[],"['Cary Grant', 'José Ferrer', 'Paula Raymond', 'Signe Hasso', 'Ramon Novarro', 'Gilbert Roland', 'Leon Ames', 'John George']",[]
Crosscurrent,2016.0,crosscurrent,6,378696.0,Crosscurrent,2016-02-15,['Yang Chao'],"['Qin Hao', 'Xin Zhilei', 'Wu Lipeng', 'Wang Hongwei', 'Tan Kai', 'Jiang Hualin']",['Drama'],zh,A voyage between a woman searching for the meaning of life and a man holding a book of poems on the longest river of Mainland China.,6.3,21,0.3539,[],['Yang Chao'],['Wang Hongwei'],"['Qin Hao', 'Xin Zhilei', 'Wu Lipeng', 'Tan Kai', 'Jiang Hualin']"
Crossing,,crossing,6,1406713.0,Crossing,2024-12-21,['Natalie Jones'],[],[],en,A study of water and fire.,0.0,0,0.1813,[],['Natalie Jones'],[],[]
Crossroad,2005.0,crossroad,6,599835.0,Crossroad,2005-01-01,"['Mark LaPore', 'Phil Solomon']",[],['Animation'],en,"In 2005, Phil Solomon collaborated with his best friend, the highly respected filmmaker Mark LaPore, on a short digital video entitled Crossroad, which they made as a get-well offering for a mutual friend [David Gatten].",7.3,3,0.0286,['Phil Solomon'],['Mark LaPore'],[],[]
Crush,1992.0,crush,6,63115.0,Crush,1992-09-15,['Alison Maclean'],"['Marcia Gay Harden', 'Donogh Rees', 'Caitlin Bossley', 'William Zappa', 'Pete Smith', 'Jon Brazier']","['Drama', 'Thriller']",en,"A car crash blazes a destructive trail trough the lives of three women – an awkward adolescent, a malevolent femme fatale, and a wheelchair-ridden critic.",5.8,8,0.222,['Alison Maclean'],[],['Marcia Gay Harden'],"['Donogh Rees', 'Caitlin Bossley', 'William Zappa', 'Pete Smith', 'Jon Brazier']"
Cute Devil,1982.0,cute devil,6,425233.0,Cute Devil,1982-08-10,['Nobuhiko Obayashi'],"['Kumiko Akiyoshi', 'Hiroyuki Watanabe', 'Tina Kawamura', 'Miyoko Akaza', 'Makoto Satō', 'Shin Kishida', 'Ranbô Minami', 'Asei Kobayashi', 'Toru Minegishi', 'Aoi Nakajima']","['Drama', 'Fantasy', 'Horror']",ja,"While Ryoko is in Vienna studying music, her boyfriend dies in a traffic accident. Ryoko believes that she has psychic powers which killed him, and when she returns to Japan she is sent to a mental hospital. While recovering, her brother-in-law, Kouji, decides to look after her, and she goes to his house to act as a governess for Kouji's sister Keiko's daughter, Alice – who Ryoko becomes increasingly sure had something to do with her sister Fuyuko’s death.",7.0,8,0.4043,['Nobuhiko Obayashi'],[],"['Miyoko Akaza', 'Makoto Satō', 'Shin Kishida', 'Toru Minegishi']","['Kumiko Akiyoshi', 'Hiroyuki Watanabe', 'Tina Kawamura', 'Ranbô Minami', 'Asei Kobayashi', 'Aoi Nakajima']"
Cyclops,1987.0,cyclops,6,230653.0,Cyclops,1987-10-26,['George Iida'],"['Kai Ato', 'Mayumi Hasegawa', 'Yoshimasa Kondo', 'Kazuhiro Sano', 'Nobuo Takahashi']","['Horror', 'Science Fiction', 'Thriller']",ja,"A bizarre medical exam of a nude woman by several doctors and scientists reveals that their latest subject has committed suicide before giving birth to one of the mutant creatures they had placed within her body. So, an investigative crew of scientists (along with a large human mutant cyclops creature) heads out to the city streets to obtain a new donor/victim in the form of a young girl. Gore and Z-Grade mayhem ensue.",4.9,9,0.2652,[],['George Iida'],[],"['Kai Ato', 'Mayumi Hasegawa', 'Yoshimasa Kondo', 'Kazuhiro Sano', 'Nobuo Takahashi']"
Dad's Army,2016.0,dads army,6,332721.0,Dad's Army,2016-02-05,['Oliver Parker'],"['Catherine Zeta-Jones', 'Bill Nighy', 'Michael Gambon', 'Toby Jones', 'Mark Gatiss', 'Sarah Lancashire', 'Tom Courtenay', 'Blake Harrison', 'Alison Steadman', 'Daniel Mays']","['Comedy', 'War']",en,A cinema remake of the classic sitcom Dad's Army (1968). The Walmington-on-Sea Home Guard platoon deal with a visiting female journalist and a German spy as World War II draws to its conclusion.,5.014,211,0.7041,['Oliver Parker'],[],"['Catherine Zeta-Jones', 'Bill Nighy', 'Michael Gambon', 'Toby Jones', 'Mark Gatiss', 'Tom Courtenay', 'Alison Steadman', 'Daniel Mays']","['Sarah Lancashire', 'Blake Harrison']"
Daddy,2019.0,daddy,6,634815.0,Daddy,2019-06-02,['Christian Coppola'],"['Ron Rifkin', 'Dylan Sprouse', 'Cooper Koch', 'Jo Yang', 'Catherine Wolf']",['Drama'],en,"After the death of his wife, an 80-year-old man checks into the Plaza Hotel to celebrate their first anniversary apart, hiring a male escort to take her place.",5.737,19,1.2005,[],['Christian Coppola'],"['Ron Rifkin', 'Dylan Sprouse']","['Cooper Koch', 'Jo Yang', 'Catherine Wolf']"
Dante's Inferno,,dantes inferno,6,282875.0,Dante's Inferno,1911-03-10,"['Giuseppe Berardi', 'Arturo Busnengo']","['Giuseppe Berardi', 'Armando Novi']","['Fantasy', 'Drama']",xx,"A two-reel adaptation of Dante Alighieri's Inferno from the Divine Comedy by Helios Film. It is less well-known than the five-reel feature produced the same year by Milano Films, but it was released earlier in 1911.",6.7,18,0.2009,[],"['Giuseppe Berardi', 'Arturo Busnengo']",[],"['Giuseppe Berardi', 'Armando Novi']"
Dark House,2014.0,dark house,6,257093.0,Dark House,2014-03-14,['Victor Salva'],"['Tobin Bell', 'Luke Kleintank', 'Zack Ward', 'Lesley-Anne Down', 'Alex McKenna', 'Charles Agron', 'Lacey Anzelc', 'Ethan S. Smith', 'Anthony Rey Perez', 'Danny Epper']","['Horror', 'Thriller']",en,A young man sets out on a trip that takes him to an abandoned mansion that holds the origins of his dark family legacy.,5.006,89,0.2963,['Victor Salva'],[],"['Tobin Bell', 'Zack Ward', 'Lesley-Anne Down']","['Luke Kleintank', 'Alex McKenna', 'Charles Agron', 'Lacey Anzelc', 'Ethan S. Smith', 'Anthony Rey Perez', 'Danny Epper']"
Dark Light,2019.0,dark light,6,614205.0,Dark Light,2019-08-25,['Padraig Reynolds'],"['Jessica Madsen', 'Ben Sullivan', 'Opal Littleton', 'Levan Lashkhi', 'Giorgi Bekoshvili', 'Giorgi Apkhazava', 'Denis Khlibov', 'Annie Aladashvili', 'Weston Meredith', 'Gerald Tyler']","['Horror', 'Science Fiction', 'Thriller']",en,A woman returns to her family home and discovers it to be inhabited by monsters.,6.12,167,0.5624,['Padraig Reynolds'],[],['Ben Sullivan'],"['Jessica Madsen', 'Opal Littleton', 'Levan Lashkhi', 'Giorgi Bekoshvili', 'Giorgi Apkhazava', 'Denis Khlibov', 'Annie Aladashvili', 'Weston Meredith', 'Gerald Tyler']"
Darlings,2022.0,darlings,6,801526.0,Darlings,2022-08-05,['Jasmeet K Reen'],"['Alia Bhatt', 'Shefali Shah', 'Vijay Varma', 'Roshan Mathew', 'Rajesh Sharma', 'Vijay Maurya', 'Kiran Karmarkar', 'Santosh Juvekar', 'Puja Sarup', 'Ajit Kelkar']","['Comedy', 'Crime', 'Thriller']",hi,"Badru hopes her volatile husband will reform if he stops drinking. But when his rage goes too far, she and her mom boldly, albeit clumsily, seek revenge.",6.943,61,0.8683,[],['Jasmeet K Reen'],"['Alia Bhatt', 'Rajesh Sharma']","['Shefali Shah', 'Vijay Varma', 'Roshan Mathew', 'Vijay Maurya', 'Kiran Karmarkar', 'Santosh Juvekar', 'Puja Sarup', 'Ajit Kelkar']"
Dashing Through the Snow,2023.0,dashing through snow,6,1001884.0,Dashing Through the Snow,2023-11-16,['Tim Story'],"['Lil Rel Howery', 'Ludacris', 'Madison Skye Validum', 'Teyonah Parris', 'Oscar Nuñez', 'Ravi Patel', 'Gina Brillon', 'Marcus Lewis', 'Mary Lynn Rajskub', 'Michael H. Cole']","['Fantasy', 'Family', 'Comedy']",en,"Eddie Garrick is a good-hearted man who has lost his belief in the wonder of Christmas. While spending time with his nine-year-old daughter Charlotte on Christmas Eve, he befriends a mysterious man in a red suit named Nick.",6.217,113,1.2292,['Tim Story'],[],"['Lil Rel Howery', 'Ludacris', 'Teyonah Parris', 'Oscar Nuñez', 'Ravi Patel', 'Mary Lynn Rajskub']","['Madison Skye Validum', 'Gina Brillon', 'Marcus Lewis', 'Michael H. Cole']"
Deadline,2009.0,deadline,6,25073.0,Deadline,2009-10-05,['Sean McConville'],"['Brittany Murphy', 'Thora Birch', 'Tammy Blanchard', 'Marc Blucas', 'Claudia Troll']","['Drama', 'Horror', 'Thriller']",en,"A screenwriter travels to an abandoned house to finish a script on time, but a series of strange events lead her to a psychological breakdown.",5.0,95,0.6975,[],['Sean McConville'],"['Brittany Murphy', 'Thora Birch', 'Tammy Blanchard', 'Marc Blucas']",['Claudia Troll']
Deep Water,1981.0,deep water,6,77146.0,Deep Water,1981-12-16,['Michel Deville'],"['Isabelle Huppert', 'Jean-Louis Trintignant', 'Christian Benedetti', 'Bertrand Bonvoisin', 'Philippe Clévenot', 'Martine Costes', 'Evelyne Didi', 'Jean-Michel Dupuis', 'Éric Frey', 'Bernard Freyd']","['Drama', 'Thriller']",fr,"On the island of Jersey, off the French coast, Mélanie, a beautiful woman gifted with a captivating personality, enjoys having unimportant love affairs that her husband Victor, a perfumer older than her, seems to endure with total indifference.",6.2,40,0.306,[],['Michel Deville'],"['Isabelle Huppert', 'Jean-Louis Trintignant', 'Philippe Clévenot']","['Christian Benedetti', 'Bertrand Bonvoisin', 'Martine Costes', 'Evelyne Didi', 'Jean-Michel Dupuis', 'Éric Frey', 'Bernard Freyd']"
Defiance,1980.0,defiance,6,179798.0,Defiance,1980-03-14,['John Flynn'],"['Jan-Michael Vincent', 'Theresa Saldana', 'Art Carney', 'Rudy Ramos', 'Danny Aiello', 'Fernando López', 'Frank Pesce', 'Lenny Montana', 'Santos Morales', 'Tony Sirico']","['Thriller', 'Action', 'Crime']",en,"Tommy takes up temporary housing in a New York neighborhood plagued by a violent gang called the Souls. Tommy is waiting for his next assignment as a seaman and though he tries to avoid the gang and his neighbors, it does not work. Soon he is battling the Souls and not only changing their attitudes, but the attitudes of his previously intimidated neighbors as well.",6.346,26,0.4599,['John Flynn'],[],"['Jan-Michael Vincent', 'Theresa Saldana', 'Art Carney', 'Rudy Ramos', 'Danny Aiello']","['Fernando López', 'Frank Pesce', 'Lenny Montana', 'Santos Morales', 'Tony Sirico']"
Delicious,2025.0,delicious,6,1418522.0,Delicious,2025-02-18,['Nele Mueller-Stöfen'],"['Valerie Pachner', 'Fahri Yardım', 'Carla Díaz', 'Naila Schuberth', 'Caspar Hoffmann', 'Julien de Saint Jean', 'Sina Martens', 'Johann von Bülow', 'Nina Zem', 'Miveck Packa']","['Thriller', 'Drama']",de,"During their vacation in the French countryside, a wealthy German family becomes entangled with a young hotel worker harboring sinister intentions.",4.822,135,1.8704,[],['Nele Mueller-Stöfen'],[],"['Valerie Pachner', 'Fahri Yardım', 'Carla Díaz', 'Naila Schuberth', 'Caspar Hoffmann', 'Julien de Saint Jean', 'Sina Martens', 'Johann von Bülow', 'Nina Zem', 'Miveck Packa']"
Departure,2015.0,departure,6,361475.0,Departure,2016-05-20,['Andrew Steggall'],"['Juliet Stevenson', 'Alex Lawther', 'Phénix Brossard', 'Finbar Lynch', 'Niamh Cusack', 'Patrice Juiff', 'Guillaume Tobo', 'Danièle Catala']","['Drama', 'Romance', 'Family']",en,"An English mother and her teenage son spend a week preparing the sale of their remote holiday house in the South of France. Fifteen-year-old Elliot struggles with his dawning sexuality and an increasing alienation from his mother, Beatrice. She in turn is confronted by the realisation that her marriage to his father, Philip, has grown loveless and the life she knows is coming to an end. When an enigmatic local teenager, Clément, quietly enters their lives, both mother and son are compelled to confront their desires and, finally, each other.",6.5,100,0.3607,[],['Andrew Steggall'],"['Juliet Stevenson', 'Alex Lawther', 'Niamh Cusack']","['Phénix Brossard', 'Finbar Lynch', 'Patrice Juiff', 'Guillaume Tobo', 'Danièle Catala']"
Dirtbag,2022.0,dirtbag,6,949911.0,Dirtbag,2022-03-06,['Karsten Runquist'],"['Mike Brunlieb', 'Noah Whittiker', 'Jess Love', 'Kelly Kirkwood', 'Damian Anaya', 'Jin Park', 'Christian Borkey', 'Emily Weigus']",['Comedy'],en,"Harold has been given a bag of dirt, and he needs to get rid of it immediately.",5.75,6,0.0493,[],['Karsten Runquist'],[],"['Mike Brunlieb', 'Noah Whittiker', 'Jess Love', 'Kelly Kirkwood', 'Damian Anaya', 'Jin Park', 'Christian Borkey', 'Emily Weigus']"
Dirty,2020.0,dirty,6,654959.0,Dirty,2020-01-24,['Matthew Puccini'],"['Morgan Sullivan', 'Manny Dunn', 'Sean Patrick Higgins']","['Drama', 'Romance']",en,"Marco cuts class to spend the afternoon with his boyfriend, Graham. Things do not go as planned.",4.8,8,0.075,[],['Matthew Puccini'],[],"['Morgan Sullivan', 'Manny Dunn', 'Sean Patrick Higgins']"
Dirty Angels,2024.0,dirty angels,6,1043905.0,Dirty Angels,2024-12-11,['Martin Campbell'],"['Eva Green', 'Maria Bakalova', 'Ruby Rose', 'Reza Brojerdi', 'Jojo T. Gibbs', 'Emily Bruni', 'Aziz Çapkurt', ""Rona-Lee Shim'on"", 'George Iskandar', 'Christopher Backus']","['Action', 'Drama', 'Thriller', 'War']",en,"During the United States' 2021 withdrawal from Afghanistan, a group of female soldiers posing as medical relief are sent back in to rescue a group of kidnapped teenagers caught between ISIS and the Taliban.",6.312,284,18.3295,['Martin Campbell'],[],"['Eva Green', 'Maria Bakalova', 'Ruby Rose', 'Jojo T. Gibbs']","['Reza Brojerdi', 'Emily Bruni', 'Aziz Çapkurt', ""Rona-Lee Shim'on"", 'George Iskandar', 'Christopher Backus']"
Disciples of Shaolin,1975.0,disciples of shaolin,6,88631.0,Disciples of Shaolin,1975-06-28,['Chang Cheh'],"['Alexander Fu Sheng', 'Chi Kuan-Chun', 'Chen Ming-Li', 'Wang Ching-Ping', 'Lu Ti', 'Chiang Tao', 'Fung Hak-On', 'Han Chiang', 'Fan Shou-Yi', 'Hsu Li']","['Action', 'Crime']",zh,A penniless bumpkin from the country who fights his way to quick riches in the city as an enforcer for a textile factory that's threatened by a competitor.,6.7,20,0.4633,['Chang Cheh'],[],"['Alexander Fu Sheng', 'Chi Kuan-Chun', 'Chiang Tao', 'Fung Hak-On']","['Chen Ming-Li', 'Wang Ching-Ping', 'Lu Ti', 'Han Chiang', 'Fan Shou-Yi', 'Hsu Li']"
Don,2006.0,don,6,92979.0,Don,2006-04-27,['Arend Steenbergen'],"['Clemens Levert', 'Keisha Boye', 'Marius Gottlieb', 'Samir Veen', 'Ilias Addab', 'Juliann Ubbergen', 'Jorik Prins', 'Floris Heyne', 'Lodewijk de Stoppelaar', 'Caroline de Bruijn']","['Family', 'Drama']",nl,"Don, a rich twelve-year-old, is kicked out of school. He is send to another school where he has difficulties fitting in.",7.8,5,0.1313,[],['Arend Steenbergen'],[],"['Clemens Levert', 'Keisha Boye', 'Marius Gottlieb', 'Samir Veen', 'Ilias Addab', 'Juliann Ubbergen', 'Jorik Prins', 'Floris Heyne', 'Lodewijk de Stoppelaar', 'Caroline de Bruijn']"
Don,,don,6,92979.0,Don,2006-04-27,['Arend Steenbergen'],"['Clemens Levert', 'Keisha Boye', 'Marius Gottlieb', 'Samir Veen', 'Ilias Addab', 'Juliann Ubbergen', 'Jorik Prins', 'Floris Heyne', 'Lodewijk de Stoppelaar', 'Caroline de Bruijn']","['Family', 'Drama']",nl,"Don, a rich twelve-year-old, is kicked out of school. He is send to another school where he has difficulties fitting in.",7.8,5,0.1313,[],['Arend Steenbergen'],[],"['Clemens Levert', 'Keisha Boye', 'Marius Gottlieb', 'Samir Veen', 'Ilias Addab', 'Juliann Ubbergen', 'Jorik Prins', 'Floris Heyne', 'Lodewijk de Stoppelaar', 'Caroline de Bruijn']"
Double Exposure,1982.0,double exposure,6,54868.0,Double Exposure,1982-09-03,['William Byron Hillman'],"['Michael Callan', 'Joanna Pettet', 'James Stacy', 'Pamela Hensley', 'Cleavon Little', 'Seymour Cassel', 'Robert Tessier', 'David Young', 'Don Potter', 'Misty Rowe']","['Crime', 'Horror', 'Thriller']",en,"A photographer for a men's magazine is haunted by disturbing dreams, in which he slaughters his models. When he learns that these models are dying in real life as they did in his dreams, he begins to go insane.",4.2,19,0.4419,[],['William Byron Hillman'],"['Michael Callan', 'Cleavon Little', 'Seymour Cassel', 'Robert Tessier']","['Joanna Pettet', 'James Stacy', 'Pamela Hensley', 'David Young', 'Don Potter', 'Misty Rowe']"
Dreamcatcher,2015.0,dreamcatcher,6,318033.0,Dreamcatcher,2015-03-27,['Kim Longinotto'],['Brenda Myers-Powell'],['Documentary'],en,"Longinotto's documentary is about Brenda Myers-Powell, who fights against sexual exploitation and supports prostitutes in Chicago. Brenda knows what she is talking about: her own story, involving teenage prostitution and a life of violence and abuse, is in stark contrast to her dauntless energy and optimism.",5.7,15,0.11,['Kim Longinotto'],[],[],['Brenda Myers-Powell']
Driven,2018.0,driven,6,520016.0,Driven,2019-08-15,['Nick Hamm'],"['Jason Sudeikis', 'Lee Pace', 'Judy Greer', 'Corey Stoll', 'Isabel Arraiza', 'Michael Cudlitz', 'Erin Moriarty', 'Jamey Sheridan', 'Iddo Goldberg', 'Tara Summers']","['Thriller', 'History', 'Crime']",en,FBI informant Jim Hoffman lures troubled automobile magnate John DeLorean to an undercover sting for cocaine trafficking.,6.222,230,1.3422,['Nick Hamm'],[],"['Jason Sudeikis', 'Lee Pace', 'Judy Greer', 'Corey Stoll', 'Erin Moriarty', 'Jamey Sheridan', 'Iddo Goldberg']","['Isabel Arraiza', 'Michael Cudlitz', 'Tara Summers']"
Easy Money,2010.0,easy money,6,354261.0,Easy Money,2010-06-16,['Carlos Montero'],"['Mario Casas', 'Ales Furundarena', 'Christian Mulas']","['Thriller', 'Drama']",es,"Jaime, a young and attractive male prostitute, arrives to a hotel room to earn what he believes will be easy money. But to his surprise the client has a different deal in mind... Soon, the situation will take a turn to the unexpected.",5.846,13,0.3249,[],['Carlos Montero'],['Mario Casas'],"['Ales Furundarena', 'Christian Mulas']"
Eat,2014.0,eat,6,277610.0,Eat,2014-07-06,['Jimmy Weber'],"['Meggie Maddock', 'Ali Francis', 'Jeremy Make', 'Maru Garcia', 'Dakota Pike', 'Jeff Maez', 'Luke Sorge', 'Christine Olyer', 'Robyn Ashley Dennis', 'George V.K.']","['Drama', 'Thriller', 'Horror']",en,"Novella McClure is like most struggling actresses in Los Angeles: she's in her early 30s, her fake name sounded cooler ten years ago, and she hasn't landed a role in three years. To top it all off, she's developed a disturbing habit of eating her own flesh. Novella desperately tries to hide her strange condition from her motherly landlord, Eesha, and somewhat psychopathic best friend, Candice, but her body and mind continue to deteriorate in the depressing world of failed auditions and sketchy night clubs. Can a romantic relationship with her psychiatrist prevent her from self destruction? Or will her fatal habit continue to eat away at her?",4.917,60,0.315,[],['Jimmy Weber'],[],"['Meggie Maddock', 'Ali Francis', 'Jeremy Make', 'Maru Garcia', 'Dakota Pike', 'Jeff Maez', 'Luke Sorge', 'Christine Olyer', 'Robyn Ashley Dennis', 'George V.K.']"
